ID,join_id,join_@id,join_area,join_highw,join_surfa,join_int_r,join_lanes,join_maxsp,join_max_1,join_onewa,join_ref,join_name,NUM_10NOND,NUM_10DEAT,Num_50Deat,Num_50NonD,ID_id,Crossing_T,Crossing_D,Traf_light,Traf_lig_1,stops_Targ,stops_Dist,bump_TargetID,bump_Distance
"633",way/226855746,way/226855746,,secondary,asphalt,,"4",,,,,Рабочая улица,"0","0","0","0","633",node/4609165039,542.564606307354666,node/3974064301,637.450694884331710,node/2016732107,720.184893747341334,node/6340964470,1502.34513304844
"634",way/466004005,way/466004005,,secondary,asphalt,,"2",,,,,Юрьевское шоссе,"0","0","0","0","634",node/4744476469,114.281534567155873,node/376294300,1669.002812346041310,node/4744460858,1015.136632520011403,node/7765694918,1106.15194826211
"635",way/481523534,way/481523534,,secondary,asphalt,,"2",,,,,,"0","0","0","0","635",node/4570994742,1293.571730518085815,node/376294300,3289.731113650611860,node/7293768857,1771.047995504391338,node/7765694938,2461.92915731289
"636",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","636",node/4773038317,4221.774210925072111,node/7463852740,5173.454497274341520,node/2849847592,4225.321496352641589,node/1578386259,786.660662504015
"637",way/839298119,way/839298119,,secondary,asphalt,,,,,,,Армейская улица,"0","0","0","0","637",node/4773038317,4164.069785948202480,node/7463852740,5643.744256258953101,node/2849847592,4152.742663854039165,node/1578386259,96.98297390733
"638",way/31395672,way/31395672,,tertiary,asphalt,,"2",,,,,Хутынская улица,"0","0","0","0","638",node/5273143682,232.658435436336816,node/293139220,435.657283545574103,node/892890934,714.885909066619888,node/3941904154,1023.25944477996
"639",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","639",node/4570994247,3757.448752733371293,node/11149116,3453.440647103025640,node/6010350323,4981.806768421904962,node/455885362,2772.25800394253
"640",way/367701066,way/367701066,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","640",node/4773038317,3760.628701704601554,node/7463852740,3927.462359418659162,node/2849847592,3790.715075975412219,node/1578386259,1938.8658064758
"641",way/306081555,way/306081555,,tertiary,,,"2",,,,,Орловская улица,"0","0","0","0","641",node/3589439371,23.858537784892242,node/256640,662.595186760086563,node/898669415,183.864471616621330,node/4744460853,865.327100834816
"642",way/31366976,way/31366976,,secondary,asphalt,,"4",,,,,проспект Александра Корсунова,"0","0","0","0","642",node/5144634062,117.627814547239879,node/177601891,118.240251515340702,node/1106263196,27.609563479593401,node/299484487,581.265969157561
"643",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","643",node/4570994247,3493.401119023561023,node/11149116,3150.169246879432194,node/4570994750,3524.067193325467997,node/455885362,3086.31018806711
"644",way/172900774,way/172900774,,secondary,asphalt,,"2",,,,,Московская улица,"1","0","0","6","644",node/4609028507,4.454236523933871,node/1833031548,992.251872105802363,node/525298735,52.241571272504437,node/3941904154,1122.04075007733
"645",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","645",node/5678275733,5521.949182745082908,node/230461929,5842.779232496490295,node/6010350323,6118.159443234110768,node/455885362,2434.71525430989
"646",way/31402415,way/31402415,,secondary,asphalt,,"2",,,yes,,Каберова-Власьевская улица,"0","0","0","0","646",node/7965475630,241.857347766845834,node/286465394,1031.386395508456872,node/4744476471,185.826400775694879,node/4744460853,493.113799543247
"647",way/31377068,way/31377068,,secondary,asphalt,,"4",,,,,Рабочая улица,"0","0","0","0","647",node/301129611,558.789818576668154,node/6092334694,617.451008064802750,node/565333511,597.564122791819386,node/6340964470,906.042779596524
"648",way/26262806,way/26262806,,unclassified,unpaved,,,,,,,Демянская улица,"0","0","0","0","648",node/6734742617,266.998537759829219,node/27019229,1684.200542336749550,node/462086224,598.826060540230969,node/7765694938,1118.93524617893
"649",way/26698223,way/26698223,,primary,asphalt,,"4",RU:rural,,,,Сырковское шоссе,"0","0","0","0","649",node/177598706,1545.226167718226634,node/177601891,3790.819579557834913,node/6010350323,1932.523226813109659,node/6340965220,2299.08082630898
"650",way/208807014,way/208807014,,secondary,asphalt,,"2",,,,,Великая улица,"0","0","0","0","650",node/6594679417,62.786402947265344,node/287861256,48.608941272406511,node/414572452,517.516334473158054,node/3940315859,219.138900724014
"651",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","651",node/3941682237,706.122690155780560,node/1982059585,1886.172745132240607,node/525298735,765.269679171046278,node/3941904154,1023.0013828668
"652",way/31395672,way/31395672,,tertiary,asphalt,,"2",,,,,Хутынская улица,"0","0","0","1","652",node/5273143682,266.727821786593267,node/293139220,449.014295458478387,node/892890934,712.250409141754403,node/3941904154,1008.11128610526
"653",way/31367190,way/31367190,,secondary,asphalt,,"4",,,,,Октябрьская улица,"0","0","0","2","653",node/6130838713,36.771863703571263,node/177577523,88.891803820816094,node/414572445,77.310940646199739,node/6425003413,742.472272254698
"654",way/481522310,way/481522310,,secondary,asphalt,,"2","40",,yes,,Троицкая улица,"0","0","0","0","654",node/4744460861,19.505386570451787,node/1143738665,929.381843555706610,node/4744460860,8.758419011033640,node/4744460853,39.170968280914
"655",way/31402169,way/31402169,,tertiary,,,"2",,,,,проезд Энергетиков,"0","0","0","0","655",node/4609165039,1397.076384056332245,node/3974388926,1207.068131139466459,node/6010350323,825.678689393070272,node/6340964470,1819.68097247905
"656",way/208252432,way/208252432,,primary,asphalt,,"2",,,,,Сырковское шоссе,"0","0","0","0","656",node/301129611,529.675502441344861,node/281000784,640.243139997416620,node/565333511,547.020693336250702,node/6340964470,862.405913869977
"657",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","657",node/2641823618,19.616601644003573,node/1864659869,1154.558319621714418,node/525298735,984.309084522624062,node/3941904154,1496.58403863801
"658",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","658",node/2641823618,103.786055109525989,node/181321086,845.606684739589923,node/525298790,1093.844013351870444,node/3941904154,1619.69565961935
"659",way/75611143,way/75611143,,primary,asphalt,,"2","60",,,Р-56,Псковская улица,"0","0","0","2","659",node/1936259419,23.805954213953029,node/376294300,568.370416351373024,node/1384427126,40.458046118268172,node/7765694938,450.698889223813
"660",way/440950058,way/440950058,,primary,asphalt,,"2",,,,,Нехинская улица,"0","0","0","0","660",node/2812443547,484.876754957426215,node/27019229,480.769698806003760,node/471744032,93.724213144250513,node/299484497,1096.51586780758
"661",way/481522310,way/481522310,,secondary,asphalt,,"2","40",,yes,,Троицкая улица,"0","0","0","0","661",node/4744460859,122.304028931386171,node/1143738665,1054.020238765211388,node/4744460854,63.408941679591372,node/4744460853,142.283294956259
"662",way/367701066,way/367701066,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","662",node/4773038317,3805.748499934743450,node/7463852740,4116.622892405142920,node/2849847592,3831.524824810584505,node/1578386259,1750.69821404963
"663",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","663",node/3941682237,589.120179214972268,node/1982059585,1767.738750714397156,node/525298735,749.386170014893310,node/3941904154,799.525836296485
"664",way/26698223,way/26698223,,primary,asphalt,,"4",RU:rural,,,,Сырковское шоссе,"0","0","0","0","664",node/177598706,1465.377395116699972,node/177601891,3706.778000948971112,node/6010350323,1947.724464238697237,node/6340965220,2221.11229511859
"665",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","665",node/5678275733,1768.561807428019165,node/177601891,5479.157217909126302,node/6010350323,3020.051443074687541,node/455885362,2167.41581460616
"666",way/209128146,way/209128146,,primary,asphalt,,"4",,,,,проспект Мира,"0","0","0","0","666",node/1839788936,228.831306958868566,node/288423995,73.480794190354075,node/893968221,53.372574616869976,node/6172339291,514.313714492573
"667",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","667",node/5678275733,3429.161743810288499,node/269278679,4873.058786432712623,node/6010350323,4094.056531380416345,node/455885362,1390.42761136952
"668",way/179786007,way/179786007,,unclassified,,,,,,,,,"0","0","0","0","668",node/6724059950,2028.655142365922529,node/246262,2843.665358261886013,node/525298698,2050.083202815899313,node/3673045106,2345.03741145663
"669",way/438514982,way/438514982,,tertiary,,,"2","60",,no,,Луговая улица,"0","0","0","0","669",node/5908305698,61.071568810580594,node/376294300,1308.135349364130889,node/1384427126,914.727001868222942,node/7765694938,457.626258487024
"670",way/219873732,way/219873732,,unclassified,,,"2",,,,,,"1","0","0","1","670",node/1946998795,705.727374947705357,node/246262,3938.546541607208383,node/5996483888,705.463646498394610,node/4744460853,2911.7083464532
"671",way/199409880,way/199409880,,primary,asphalt,,"4",,,,,Нехинская улица,"0","0","0","0","671",node/2812442483,136.847166208398448,node/27019229,170.235056937024098,node/1106422436,88.412709090676302,node/299484497,702.111643912328
"672",way/237120545,way/237120545,,primary,asphalt,,"2","40",,,,Нехинское шоссе,"0","0","0","0","672",node/2812443547,897.705922402034389,node/27019229,895.757471477647186,node/295810836,27.603269193673757,node/299484497,1436.56764086166
"673",way/199412426,way/199412426,,secondary,asphalt,,"2",,,,,Великая улица,"0","0","0","0","673",node/4609075397,562.145020331203455,node/300555665,730.519319123050536,node/286533595,779.388393062699947,node/287866254,218.420891418852
"674",way/590829078,way/590829078,,unclassified,,,,,,,,,"0","0","0","0","674",node/1946998795,826.784628933981139,node/246262,4276.321740640426469,node/5996483888,418.881455895445981,node/4744460853,3223.66479160869
"675",way/31379851,way/31379851,,unclassified,,,,,,yes,,,"3","0","0","3","675",node/5678275733,3929.462393407836771,node/177601891,8082.730576330131953,node/267426824,7605.381884042612910,node/923895394,182.607587541908
"676",way/31402313,way/31402313,,primary,asphalt,,"2","60",,yes,,Большая Санкт-Петербургская улица,"0","0","0","1","676",node/287858831,150.422186490614365,node/3974064301,344.574617895692199,node/2016732107,223.463605881292750,node/3940315867,1962.27706460968
"677",way/34602794,way/34602794,,tertiary,,,"1",,,yes,,,"0","0","0","2","677",node/1864273548,298.508771164379880,node/1864273486,320.217721505059899,node/893969478,138.781670256847576,node/6425003413,1318.43327928677
"678",way/367701066,way/367701066,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","678",node/4773038317,3767.519351851633473,node/7463852740,3959.119309305287061,node/2849847592,3796.881797769483455,node/1578386259,1907.22439238413
"679",way/674063256,way/674063256,,primary,asphalt,,"2","60",,,Р-56,Псковская улица,"0","0","0","0","679",node/6734742616,488.270889629143483,node/27019229,2518.344642606466095,node/462086224,476.177098222048812,node/7765694938,1133.50826837052
"680",way/172396360,way/172396360,,primary,asphalt,,"3",RU:urban,,yes,,улица Державина,"0","0","0","1","680",node/6305234025,21.164584889073364,node/293139220,195.572146505500939,node/892890934,497.994781344241630,node/3941904154,1292.55939823386
"681",way/25764425,way/25764425,,primary,asphalt,,"4","40",,,,проспект Александра Корсунова,"0","0","0","1","681",node/3384716146,436.376680232893591,node/1864273486,523.531557405565650,node/1106419841,48.449810750875912,node/3940315867,822.423704289629
"682",way/31398087,way/31398087,,primary,asphalt,,"4",,,,,Сырковское шоссе,"0","0","0","0","682",node/177598706,220.118554857444963,node/1864401763,2628.409600981030053,node/893969479,2574.943741008328743,node/6340965220,981.514193267156
"683",way/481523534,way/481523534,,secondary,asphalt,,"2",,,,,,"0","0","0","0","683",node/5877747325,1185.334215016042890,node/376294300,2956.731991227020899,node/4570994740,1922.383341836215550,node/7765694938,2138.14907350147
"684",way/665630217,way/665630217,,primary,asphalt,,"2",,,yes,,Большая Санкт-Петербургская улица,"3","0","0","4","684",node/287858831,73.317751560403622,node/3974064301,267.377299610895250,node/2016732107,146.365948055377942,node/3940315867,2038.07908029876
"685",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","685",node/3941682237,573.373226076866672,node/1982059585,1746.404490402183910,node/525298735,754.295891458775259,node/3941904154,754.589149254495
"686",way/219874164,way/219874164,,secondary,asphalt,,"2",,,yes,,Юрьевское шоссе,"0","0","0","0","686",node/4608985357,635.831156461516002,node/376294300,2586.849873001452124,node/4744460858,1838.722703816163857,node/7765694918,1993.48873493668
"687",way/31402415,way/31402415,,secondary,asphalt,,"2",,,yes,,Каберова-Власьевская улица,"0","0","0","0","687",node/7965475630,7.244620014892480,node/286465394,853.558767103560058,node/3365715833,157.103984174727373,node/4744460853,381.851789657928
"688",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","688",node/5678275733,5627.804513273004886,node/230461929,6061.377070768567137,node/6010350323,6317.967780961210337,node/455885362,2473.93970100527
"689",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","689",node/5678275733,2401.941763796625310,node/177601891,6418.408968166118029,node/6010350323,3989.169105816504270,node/455885362,1128.00174822351
"690",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","690",node/5678275733,3428.054088201317427,node/269278679,4873.168304174541845,node/6010350323,4094.102229936932872,node/455885362,1389.30306087806
"691",way/38522847,way/38522847,,unclassified,,,,"40",,,,,"0","0","0","0","691",node/5678275733,4375.618485768981373,node/177601891,8521.184949770289677,node/6010350323,5961.159473439040084,node/455885382,563.606546478183
"692",way/415198518,way/415198518,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","692",node/177598706,2002.806450565706427,node/3974388926,2400.048255823833188,node/6010350323,1283.461504187233686,node/6340964470,2688.42938884122
"693",way/590829078,way/590829078,,unclassified,,,,,,,,,"0","0","0","0","693",node/1946998795,826.784628933981139,node/246262,4276.321740640426469,node/5996483888,418.881455895445981,node/4744460853,3223.66479160869
"694",way/175868867,way/175868867,,secondary,asphalt,,"2",,,yes,,улица Ломоносова,"0","0","0","0","694",node/2205077515,56.905171734781561,node/1864273227,110.119077504121989,node/455880782,139.196855942150137,node/302050384,328.664682364142
"695",way/38572992,way/38572992,,unclassified,,,,,,,,,"0","0","0","0","695",node/4773038317,1138.115016268965292,node/7463852740,4119.659297687279832,node/2849847592,1129.152725414968700,node/1578386259,2992.57289461285
"696",way/415198518,way/415198518,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","696",node/177598706,2022.388882841416034,node/3974388926,2591.095558359061670,node/6010350323,1509.568668818882998,node/6340965220,2721.78770363888
"697",way/415198518,way/415198518,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","697",node/177598706,2012.600663642529526,node/3974388926,2523.194220965294789,node/6010350323,1429.989154509745731,node/6340964470,2724.88185528001
