id,join_id,join_geom_buffe,join_obj_cod,join_typ_cod,join_nlevel,join_btf,join_oneway,join_surface,join_splitter,join_speedlim,join_f_rspeed,join_t_rspeed,join_lanewidth,join_f_lanes,join_t_lanes,join_f_sidewalk,join_t_sidewalk,join_f_buslanes,join_t_buslanes,join_multidigit,join_rd_name,join_rd_e_name,join_rd_l_name,join_f_parking,join_t_parking,join_bicyclanes,distance,xcoord_bad,y_coord_bad,NUM_10NOND,10dead_NUM,50dead_Num,50notdead_,Cros_HubName,Cros_HubDist,traf_HubName,traf_HubDist,Stop_HubName,Stop_HubDist,Bump_HubName,Bump_HubDist,x,y
"226","13391926","POLYGON((37.3626399218304 55.8571647399815,37.3627153633204 55.8572006566183,37.3627890011348 55.8572376284747,37.3628601792471 55.8572753953335,37.3629433355896 55.8573225442696,37.363011980237 55.8573639601437,37.3630248782485 55.8573749850659,37.36303","0","7701","7","0","0","5","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000486913723058,6773355.42895,6201375.55369,0,0,0,0,n1331082743,413.630010899665820,n617193965,584.213972925477265,n7437848559,477.129939630528042,"1079261825",880.535710467077365,37.36473,55.85704
"234","12378020","POLYGON((37.5493880371972 55.8194606508455,37.5494270498321 55.8194645485232,37.5494660732493 55.8194607603207,37.5495036078008 55.8194494318163,37.5495382110548 55.8194309983583,37.5495685532278 55.8194061683339,37.549593468287 55.8193758959473,37.54961","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000032261128927,6785094.12046,6197876.85559,0,0,0,0,n5218286455,799.335242313377876,n302731227,820.722121771666593,n943078852,1005.627359605883271,"1079261823",1787.111441448131927,37.54793,55.81893
"238","13126228","POLYGON((37.5082631940821 55.8530488724794,37.5083019019263 55.8530426370673,37.5083386495415 55.8530289699411,37.5083720247376 55.8530083963208,37.5084007449245 55.852981706839,37.5084237064014 55.8529499271577,37.5084400267717 55.8529142785521,37.50844","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000028691884223,6782355.29674,6201483.33569,0,0,0,0,n660111996,14.030784164875218,n316205934,381.027929128605933,n1371437261,414.178252333129990,"1711978",868.061573795230174,37.50811,55.85283
"240","13134390","POLYGON((37.5073869246343 55.8510901872662,37.5072630450845 55.851221021487,37.5072390089829 55.8512519963701,37.5072214776281 55.8512870652903,37.5072111247403 55.8513248805687,37.5072083481752 55.8513639889854,37.5072132546346 55.8514028876258,37.50722","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000119980370965,6782330.13845,6201320.86714,0,0,0,0,n7810650306,153.718933442399134,n36160085,326.484984533678073,n1371437261,480.324875888927181,"1711978",1030.473400991413655,37.50754,55.85139
"255","13304442","POLYGON((37.3746227082818 55.8991096616202,37.3746350125054 55.8991164816312,37.3747132557666 55.8991563198798,37.3747246777199 55.8991616886122,37.3748084905359 55.8991979005877,37.3748196368989 55.8992023247993,37.374908390449 55.8992345075976,37.37491","1002953","7700","6","0","0","2","0","60","25","25","0","1","1","5","5","0","0","0",Юровская ул.,,,"0","0","0",0.000252396302530,6773724.08469,6206127.78658,0,0,0,0,n5349213956,40.745958499578293,n253731567,832.998147411989862,n1479961719,706.947439058318082,"19645465",4820.285677243490682,37.37539,55.89939
"258","12930263","POLYGON((37.4743979676401 55.7757018162162,37.4743995517124 55.7757015855799,37.4746263763216 55.7756676330543,37.474628938561 55.7756672325213,37.4748543258658 55.7756305011099,37.4748565948663 55.7756301179178,37.4750346409556 55.775598994714,37.475036","1001003","7700","2","0","1","2","0","80","25","0","0","4","0","1","1","1","0","1",просп. Маршала Жукова,,,"1","1","0",0.000078958523864,6780816.81145,6192752.14036,0,0,0,1,n1581684945,64.110299275430791,n264891905,351.568190430487732,n1390556636,48.879404498585991,"1711571",1496.378748671356561,37.47463,55.77554
"264","12930258","POLYGON((37.4503756669357 55.7847397175543,37.4504146885631 55.7847359109592,37.450452217771 55.784724564765,37.450486812333 55.7847061149995,37.4505171427995 55.7846812706768,37.4505420435876 55.7846509865504,37.4505605577742 55.7846164264221,37.4505719","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000188100322756,6779214.18962,6193632.19765,0,0,0,0,n5063972513,163.105724525733166,n5143183664,391.894226426704734,n943820332,322.847088424061269,"1711571",1023.162180656170563,37.45007,55.78435
"284","13241185","POLYGON((37.5539047440428 55.94971546064,37.554198350664 55.9495677187679,37.5542314774111 55.9495467474496,37.5542598763357 55.9495197163814,37.5542824560833 55.9494876643523,37.5542983489266 55.9494518231037,37.5543069441127 55.9494135699948,37.5543079","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000044660832895,6784493.04641,6212429.68296,0,0,0,0,n7023330952,189.950902162557895,n2031705721,1889.311466514616541,n4516569724,758.815843067685705,"926244678",2227.118385109536575,37.55363,55.94958
"290","9347201","POLYGON((37.5216881373476 55.7604629903121,37.5216754886642 55.7604348178352,37.5216527608114 55.7604028706557,37.5216242370825 55.7603759713164,37.5215910136283 55.7603551535438,37.5215543672074 55.7603412173533,37.5215157061214 55.7603346983048,37.5214","1002051","7700","6","0","1","2","0","60","25","0","0","1","0","1","1","0","0","0",Шелепихинское шоссе,,,"0","0","0",0.000057638137125,6783868.57102,6191277.04876,1,0,0,1,n303899899,13.254012919793530,n253215617,689.039162302369050,n4730949142,51.935348489808447,"1711490",1969.593391074729652,37.52157,55.76056
"294","12170759","POLYGON((37.5763860586478 55.7762999076632,37.5763473872873 55.7762934498428,37.5763081991279 55.7762946605157,37.5762700001485 55.7763034931566,37.5762342583146 55.776319608332,37.5762023471648 55.7763423867446,37.5761754930266 55.7763709530329,37.57615","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000018654374378,6787186.52745,6193277.87043,0,0,0,0,n1403437695,48.197512973422427,n308207830,345.551265956944974,n1166375714,175.813019220810133,"1711528",498.076284941709162,37.57636,55.77652
"296","12342274","POLYGON((37.493075673849 55.8067213833169,37.4936349494364 55.8060693546489,37.4941618953803 55.8054749493048,37.4941728340298 55.8054614751527,37.4942060716954 55.8054166941504,37.494220949796 55.8053934550765,37.4942390059332 55.8053604372582,37.494252","0","7703","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000025716979982,6781806.73626,6196157.74521,0,0,0,0,n5109935746,215.035265895598627,n303299225,231.435766713958486,n5775265996,325.336568352208587,"55845919",1346.461015728712255,37.49387,55.80546
"321","17103735","POLYGON((37.5471641348916 55.8556212486626,37.5473287739839 55.8556204537452,37.5474935119037 55.8556216965491,37.5476318533662 55.8556242782201,37.5477701197383 55.8556283026324,37.5479082938158 55.8556337180508,37.5480462075018 55.855640570126,37.54820","0","7730","2","0","0","3","2","77","40","40","0","1","1","0","0","0","0","0",,,,"0","1","0",0.000013277594207,6785293.33638,6201893.46129,0,0,0,0,n7907809145,166.661983073735371,n3258739374,409.793193445946258,n293199624,305.743142969924975,"1711699",1487.125428709472317,37.55531,55.85478
"335","13114973","POLYGON((37.4057164454237 55.8560115538192,37.4056844783111 55.8559888540113,37.4056486969247 55.8559728268481,37.4056104763233 55.8559640882445,37.405571285303 55.8559629740203,37.4055326299528 55.8559695269942,37.4054959957761 55.8559834953394,37.40546","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000239105377642,6775963.17406,6201482.61599,0,0,0,0,n472462152,84.553340213380423,n248762779,268.043793562509109,n1368122450,248.769053413056326,"1079261827",462.652183347379719,37.40636,55.85652
"340","13276055","POLYGON((37.5772757816905 55.8905981546883,37.5772777912756 55.8905854956051,37.5772856964501 55.8905227782907,37.5772868894432 55.8905100423065,37.5772907521989 55.8904472241398,37.5772911288044 55.8904345292822,37.5772905898153 55.8901777646358,37.5772","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000071585750981,6786388.56567,6205949.89309,0,0,0,0,n3210640170,105.058059521216379,n3210640347,226.116223101277541,n6937152846,1004.405158642524952,"1711753",314.927761959870963,37.57702,55.89044
"351","12343642","POLYGON((37.5144859698226 55.7816070699254,37.5144545997017 55.7816305878564,37.5144284204695 55.781659773904,37.5144084381794 55.7816935064647,37.5143954207396 55.7817304892151,37.5143898684028 55.7817693009288,37.5143919945424 55.7818084500935,37.51440","0","7701","7","0","0","6","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000039624018641,6783280.52994,6193599.53133,0,0,0,0,n1685018171,101.959329360820817,n295642980,108.267249674904278,n1449161189,96.179479443923057,"46565040",1012.526875878671490,37.51464,55.78170
"356","13305257","POLYGON((37.3913971811112 55.8798327684876,37.3914002899223 55.879831971716,37.3934260687324 55.8792954182926,37.3941030267681 55.8791188972095,37.3941035931635 55.8791187486325,37.3942896664615 55.8790696465724,37.3944087333547 55.8790585009015,37.39454","0","7701","7","0","0","5","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.001902270300182,6774864.67823,6203779.79831,0,0,0,0,n1223122639,706.863584191468931,n253886154,717.683749114934017,n1473487119,707.103831448165352,"19645465",2336.722005511508996,37.39119,55.87771
"376","13298145","POLYGON((37.3431754725863 55.950244390628,37.34314917738 55.9502692906488,37.3431278033566 55.9502985241919,37.3431170235732 55.9503164804321,37.3431000353274 55.950352471949,37.3430905101041 55.9503911146703,37.3430888250999 55.9504308783541,37.34309504","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000104517227564,6771384.74822,6211686.58963,0,0,0,0,n6218368334,221.160316446811862,n277515585,3324.251813531247990,n3601322960,555.180525158459773,"19645465",10802.404481121173376,37.34368,55.95049
"377","13194454","POLYGON((37.5479684422686 55.8894712949602,37.5479679241606 55.8894787524196,37.5479676181188 55.8894842517185,37.5479660011513 55.8895228906269,37.5479682986548 55.8895626033404,37.5479744071987 55.8896010910806,37.5479836129434 55.8896370821924,37.5479","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000014148828403,6784593.78829,6205737.95091,0,0,0,0,n4486762459,307.251208192551189,n255616695,305.332775613526110,n3298606541,312.980520309447456,"57285542",788.995544712376500,37.54820,55.88961
"404","16678467","POLYGON((37.3671704790683 55.9569315159325,37.3697757050616 55.9557665221557,37.3717243809951 55.9550222933932,37.3717816550928 55.9550036122215,37.3723439121517 55.9548198952936,37.3729072904824 55.9546434934748,37.3737085519105 55.9544465641836,37.3741","1222810","7700","1","0","1","2","0","130","75","0","0","6","0","0","0","0","0","1",М11,,М11,"0","0","0",0.001156966255103,6772786.90960,6212350.35386,0,0,0,0,n6218368334,1620.980668955605552,n277515585,3494.458159798611632,n3601322961,1179.230327981025539,"19645465",10860.083381485539576,37.36673,55.95564
"411","18604730","POLYGON((37.556640464121 55.8499082757226,37.5568428244317 55.8500402960781,37.5569717585777 55.8501460448137,37.5570990896571 55.850309109351,37.5572451402426 55.8505521469568,37.5573570986985 55.8509561570622,37.5573895695394 55.8514663840752,37.557351","1076813","7700","6","0","0","2","1","60","25","25","0","1","1","5","5","0","0","0",Проектируемый пр. №1047,,,"0","0","0",0.000153917701371,6785414.88280,6201312.89912,0,0,0,0,n7434713817,272.301044900956526,n248610650,569.680842852674459,n903961707,295.275653707057927,"1711699",1930.200805852316307,37.55663,55.84951
"421","11896804","POLYGON((37.4411569231683 55.8450750009401,37.4407861217448 55.8452758543569,37.4407536439248 55.8452978172524,37.4407260749053 55.8453256942453,37.4407044741484 55.8453584140385,37.4406896717589 55.8453947192287,37.4406822365845 55.8454332146278,37.4406","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000137638620989,6778205.87205,6200370.76916,0,0,0,0,n7640120772,62.162759170595045,n311829980,128.513813146508085,n899715456,111.457276233290173,"1079261826",769.394434217476260,37.44092,55.84527
"425","12261649","POLYGON((37.4567888958607 55.8711633379976,37.4568093937178 55.8711570691898,37.4568386799707 55.8711515642854,37.4568506579914 55.8711509062073,37.4569363550115 55.8711506686526,37.4569612987808 55.87114903737,37.4569903143645 55.8711453077132,37.457001","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.001025020736454,6778922.33913,6203307.93836,0,0,0,0,n2093415116,285.163851108349263,n35904913,268.913707755091593,n1368122457,328.303523977930297,"1711688",2310.650275147235789,37.45534,55.87116
"444","11124742","POLYGON((37.3882589398523 55.7995040877493,37.3882624506713 55.7995010833396,37.3882704760503 55.7994955999925,37.3882826862066 55.7994889719353,37.388299161017 55.7994818042942,37.3883187943733 55.7994750730434,37.3883414214072 55.79946916914,37.3883664","0","7740","6","0","0","3","2","77","40","40","0","1","1","0","0","0","0","0",,,,"0","1","0",0.000109785816353,6775234.45322,6195058.44023,0,0,0,0,n1295828025,66.263797889658434,n266096573,758.948704253423443,n5894578734,240.838451822093958,"628293601",840.525750585306241,37.38826,55.79940
"455","20252075","POLYGON((37.5264578917666 55.9343220402801,37.526455915141 55.9343267480438,37.5262449907123 55.934847640469,37.5262423720905 55.9348544630597,37.526202846218 55.934963350429,37.5261966104823 55.9349839111147,37.5261695711923 55.9350940561135,37.52616550","0","7701","7","0","0","2","0","20","5","5","0","0","0","0","0","0","0","0",,,,"0","1","0",0.000195136683268,6782999.48721,6210970.24346,0,0,0,0,n8112766641,56.020379625366289,n5713842258,80.150173284062660,n1994411904,598.833687263881870,"926244678",953.830303986735998,37.52827,55.93739
"461","13112398","POLYGON((37.4117175057555 55.8533581138689,37.4117196747536 55.8533144289453,37.4117172318702 55.8532737329816,37.4117148642406 55.85322431445,37.411710543136 55.8531914661683,37.4117008584916 55.8531597819574,37.4116295322581 55.8529809789056,37.4116157","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000331981287314,6776273.70847,6201081.90096,0,0,0,0,n1388699436,221.549921557981691,n1389904928,248.581541608653481,n777383400,193.159284548845278,"1079261827",201.343350939918366,37.41089,55.85275
"466","13138396","POLYGON((37.5216301519282 55.8867316516753,37.5216327769873 55.8867306280371,37.5225614553281 55.8863609339841,37.5225783283528 55.8863532939313,37.5225852453804 55.8863497672608,37.5226175538413 55.8863291756095,37.5226230335645 55.8863248932234,37.5226","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000211524221638,6782976.86121,6205230.16543,0,0,0,0,n1736642615,373.833179236290619,n61699842,171.790218792432455,n1250339180,229.928509304705273,"57285542",917.381397537731686,37.52191,55.88601
"471","12261779","POLYGON((37.4496666064401 55.8734971414394,37.4507997207335 55.8731911284676,37.45083638736 55.8731772455259,37.4508696410199 55.873156476037,37.4508982037938 55.8731296181607,37.4509209780303 55.8730977040303,37.4509370885282 55.8730619600878,37.4509459","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000879098679936,6778575.69480,6203413.81353,0,0,0,0,n4039134728,391.927516252524981,n249082844,562.600939442505478,n267375551,472.254409564064531,"1711688",2149.362863517881124,37.44993,55.87231
"475","13299920","POLYGON((37.3837706153402 55.9387650091823,37.3839707869127 55.938669953131,37.3841202918041 55.9386109502775,37.3843971609046 55.9385056329201,37.3844071852112 55.9385015054612,37.3845962805785 55.938417582789,37.3846081186894 55.9384118558885,37.384945","0","7702","7","0","0","5","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.002093900597256,6774225.50010,6210173.44756,0,0,0,0,n3908176758,751.049721472754300,n277515585,1653.030373370693269,n3601322953,890.560808681853587,"19645465",8355.345730409017051,37.38748,55.93533
"509","11525724","POLYGON((37.3809368987984 55.7874830514441,37.380939846719 55.787482573221,37.3810935484641 55.7874564599066,37.381098352495 55.7874555832484,37.381321224517 55.7874120946918,37.3813268151078 55.7874109206903,37.3815457345426 55.7873616740083,37.38155158","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000126380372145,6775039.37059,6193565.92631,0,0,0,0,n1960862799,339.407844532458114,n266096441,353.595406173373021,n6594146336,1554.276115817927575,"628293602",1862.372436258251810,37.38365,55.78615
"519","12125602","POLYGON((37.5677285263315 55.8612441786782,37.5677004558223 55.8613157038917,37.5676936756979 55.8613361574111,37.5675556317977 55.8618424342016,37.5674054985156 55.8621939951102,37.56737288075 55.8622651104511,37.5673039876537 55.8624090201107,37.567231","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000008114294571,6786002.02733,6202792.92146,0,0,0,1,n4250850905,117.635762235111414,n318097940,134.276378303144867,n143427820,518.287575082124704,"628293544",1114.438796780542816,37.56753,55.86241
"523","12021451","POLYGON((37.43997999789 55.822821187776,37.4399847786329 55.8228198148688,37.4402370255647 55.8227439682116,37.4402732844775 55.8227290528232,37.4403059368376 55.822707350267,37.440333727833 55.8226796945597,37.4403555894715 55.822647148495,37.4403706816","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000418347488621,6778293.50332,6197806.22899,0,0,0,0,n3914345563,110.048649685246232,n3915382214,299.384090533584867,n7556705059,51.822804313284870,"1712011",855.112623846901329,37.43969,55.82226
"527","13127109","POLYGON((37.4984158200523 55.8664982174211,37.4984199004196 55.8664979784234,37.498849075491 55.8664684371366,37.499424756863 55.8664539790769,37.499463666144 55.8664491577266,37.4995008871953 55.8664368381931,37.4995349896328 55.866417493909,37.49956466","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000307517438877,6781697.39993,6202974.82851,0,0,0,0,n6494644976,98.644534778131032,n430542898,109.699202323824863,n3218450480,563.955057303506464,"1711978",1141.373701849869121,37.49919,55.86657
"530","13107830","POLYGON((37.5613993737222 55.8306928892766,37.5613602000474 55.8306912765852,37.5613214644634 55.8306973372861,37.5612846555568 55.8307108384699,37.5612511878733 55.8307312612937,37.5612223475573 55.8307578209198,37.5611992429258 55.8307894966766,37.5611","0","7702","7","0","0","5","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000347300954395,6785836.82323,6199230.77635,0,0,0,0,n2823459710,346.152055324536946,n43079173,533.171745437888035,n943078859,509.340203448066745,"284508531",1310.117841735240290,37.56116,55.83062
"534","13126436","POLYGON((37.5047224708471 55.8530047932673,37.503970055654 55.8530675547134,37.5039314920682 55.8530746277199,37.503895049346 55.8530890882029,37.5038621279608 55.8531103804542,37.503833993063 55.8531376862245,37.5038117258608 55.8531699561683,37.5037961","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000016598627162,6782144.98960,6201512.82613,0,0,0,0,n660111996,204.628929430624368,n316205934,206.262637274912294,n1371437261,215.442489761089035,"1711978",929.253904450970367,37.50480,55.85322
"565","12259910","POLYGON((37.465007046084 55.8691849042532,37.4649949496778 55.8691943801387,37.4649666038701 55.8692214669022,37.4649440870846 55.8692535631938,37.4649282646287 55.8692894355712,37.4649197445504 55.8693277054788,37.4649188542717 55.8693669022258,37.46492","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000144869295863,6779581.93738,6203096.87671,0,0,0,0,n4998713143,83.599028391778589,n35970178,440.615176339907578,n1412796829,269.903359992055300,"1711914",2454.775900282455950,37.46563,55.86889
"567","13237082","POLYGON((37.5493725047019 55.9191857126523,37.5494629068663 55.9191667258115,37.5498884179329 55.9191025949493,37.5499264275386 55.9190929799899,37.5499618310149 55.9190761344731,37.549993267826 55.9190527057625,37.5500195298728 55.9190235942105,37.55003","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000171930631888,6784451.58877,6208990.17874,0,0,0,0,n3795502456,85.349205965558511,n2447125674,306.941043135626046,n4516569155,321.100832631662172,"1711903",1499.865414047965487,37.54935,55.91881
"586","12300964","POLYGON((37.4534839902772 55.7723300904374,37.4534930231256 55.772332853673,37.4535445864229 55.7723473049443,37.4535518136928 55.77234918568,37.4536049939576 55.7723619694924,37.4536140057602 55.7723639172375,37.4537778679759 55.7723953983628,37.4538785","1076777","7700","6","0","0","2","0","60","25","25","0","1","1","5","5","0","0","0",6-я линия,,,"0","0","0",0.001998963345253,6779637.62640,6192467.06413,0,0,0,0,n4341703006,307.794924263519476,n264895678,580.628284182054358,n264894498,372.466437396249432,"1711571",1690.166812211055685,37.45560,55.77367
"596","19929658","POLYGON((37.4471892743383 55.8270833209245,37.4472278053266 55.8270760724414,37.4472641818439 55.8270614462128,37.4472970059609 55.8270400043167,37.4473250162653 55.8270125707531,37.4473471363369 55.8269801997784,37.4473625161135 55.826944135391,37.44737","0","7701","7","0","0","2","0","20","5","5","0","0","0","0","0","0","0","0",,,,"0","1","0",0.000291732878161,6778679.33858,6198322.89863,0,0,0,0,n942539768,38.165902526688981,n5256743079,368.050856231542184,n7006757153,77.345878316390127,"1712011",274.990645829855964,37.44636,55.82666
"600","13103198","POLYGON((37.5561458263441 55.8365037238325,37.5561252143748 55.8365370753586,37.5561115050187 55.8365738072402,37.5561052251186 55.8366125078916,37.5561066160076 55.8366516900686,37.5561156242346 55.8366898480221,37.5561319036184 55.8367255153633,37.5561","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000021279184918,6785501.38841,6199857.82515,0,0,0,0,n2038110535,228.919928139805421,n594964537,625.218608885023627,n943094278,513.385693799018554,"284508531",1920.928319887509815,37.55648,55.83643
"601","12341702","POLYGON((37.5164949799062 55.7988799161644,37.5165406435838 55.7988690813714,37.5165496684775 55.7988677769073,37.5166578280719 55.7989988895773,37.5166856217983 55.7990265425399,37.5167182763015 55.7990482418715,37.5167545366871 55.799063153679,37.51679","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000127409076058,6783291.43783,6195491.73891,0,0,0,0,n4909621226,98.068505599275355,n710036713,108.166466220847425,n1450161960,490.439641608757597,"1711971",514.864302570667292,37.51678,55.79863
"602","12330959","POLYGON((37.4648011909771 55.8310589903532,37.4647635623599 55.8310700023803,37.464728805106 55.8310881437934,37.4646982549172 55.8311127174282,37.4646730858199 55.8311427789337,37.4646542650486 55.8311771730631,37.4646425158749 55.8312145780692,37.46463","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000259393669680,6779855.79871,6198923.14949,0,0,0,0,n3143422263,358.895110894347226,n5256743057,764.590827719747494,n1353444001,699.323678363837985,"1712011",1067.353226852815624,37.46569,55.83136
"605","20169661","POLYGON((37.566802386257 55.791048806253,37.5668236003019 55.7910158344186,37.566837974239 55.7909793574738,37.5668449556862 55.7909407772073,37.5668442763501 55.790901576237,37.5668359623374 55.7908632610343,37.5668203331509 55.7908273040309,37.56679798","0","7701","7","0","0","2","0","20","5","5","0","0","0","0","0","0","0","0",,,,"0","1","0",0.000184118242776,6786470.40592,6194870.97193,0,0,0,0,n7259984306,36.125797172741102,n8178882937,28.966807949813823,n2908289314,343.807150904041862,"1711606",576.275597837170267,37.56666,55.79121
"623","13302365","POLYGON((37.381295555082 55.9251505530705,37.3812343693623 55.9251788323614,37.3811714537244 55.9252053373879,37.3809861908165 55.9252736755332,37.3809198568152 55.9252937409272,37.3809118482406 55.9252963487243,37.3808424983006 55.9253205574303,37.38083","1002481","7700","6","0","0","2","0","60","25","25","0","1","1","5","5","0","0","0",Лужская ул.,,,"0","0","0",0.000274210066756,6773881.57200,6209088.62585,0,0,0,0,n2878765399,547.765233265583333,n332650947,547.429683332745299,n321521262,171.398783864230609,"19645465",7420.284989210982530,37.38089,55.92581
"625","19402846","POLYGON((37.4182912055962 55.8112885432943,37.4183852935916 55.8113252550095,37.4184230395635 55.8113358578004,37.4184621287591 55.8113388929877,37.4185010590023 55.8113342439311,37.4185383342259 55.8113220892911,37.4185725219639 55.8113028961637,37.4186","0","7701","7","0","0","5","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.002533205906597,6777086.51771,6196748.85631,0,0,0,0,n250559776,476.170572185158107,n250560211,972.827385028496565,n7559391413,972.538628571894947,"628293599",477.300330584229300,37.41942,55.81348
"629","18386972","POLYGON((37.4270840894476 55.8121324828233,37.4271206988946 55.8121184497924,37.4271538671928 55.8120975442534,37.4271823197032 55.8120705695945,37.4272049630116 55.8120385624367,37.4272209269486 55.8120027527971,37.4272295980288 55.8119645168201,37.4272","0","7702","7","0","0","2","0","20","5","5","0","1","1","0","0","0","0","0",,,,"4","4","0",0.001101517807289,6777538.12099,6196498.87517,0,0,0,0,n8383152144,564.613594781912752,n610519144,804.686804568794741,n825981101,793.642235344311189,"1711635",698.627541538054288,37.42635,55.81098
"632","12268791","POLYGON((37.5573710034018 55.7621221083734,37.5573914346245 55.7624468848778,37.5573977197145 55.7624855846867,37.5574114339963 55.7625223147295,37.557432050438 55.7625556634911,37.5574587767612 55.7625843493973,37.5574905858882 55.762607270065,37.557526","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000086007960805,6786080.05555,6191584.73365,0,0,0,0,n1569671154,172.382292798036190,n1642801592,250.511084580197775,n1456333364,223.433008039303502,"1711496",307.791371252840690,37.55701,55.76201
"634","13133394","POLYGON((37.5394681362001 55.8517184299311,37.5395591902185 55.8520389220594,37.5395735501644 55.8520754045144,37.5395947515618 55.8521083844828,37.539621979653 55.8521365945629,37.5396541880776 55.8521589506571,37.539690139084 55.8521745936334,37.539728","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000015792714985,6784316.50770,6201465.09944,0,0,0,0,n1974380595,288.839390127855324,n36163522,781.966987873406879,n1724610690,807.298727463115483,"1711699",1202.542441577938462,37.53931,55.85152
"661","11054535","POLYGON((37.580003965495 55.7919011140343,37.5800431444236 55.7918996344671,37.5800812818909 55.7918905398995,37.5801169122953 55.7918741798308,37.5801486663804 55.791851182969,37.5801753238544 55.7918224330709,37.5801958602857 55.7917890349788,37.580209","1001017","7700","1","0","1","2","0","60","60","0","0","8","0","1","1","0","0","1",ул. Нижняя Масловка,,3-е транспортное кольцо,"1","1","0",0.000020088736758,6787291.05120,6194981.40161,0,0,0,0,n44477456,57.172748588562797,n44476643,270.730867108071379,n6378243175,339.609432176451094,"19645324",259.541281995482336,37.57981,55.79171
"672","12015401","POLYGON((37.5832795451561 55.8158386019067,37.5833187429272 55.8158394458895,37.583357352177 55.8158326265497,37.5833938891737 55.8158184059506,37.583426949821 55.8157973305818,37.5834552636168 55.815770210358,37.5834777424777 55.8157380874942,37.5834935","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000071985584120,6787319.80804,6197645.12198,0,0,0,0,n6279485257,73.491563102596146,n245890873,325.448679193043688,n2823638827,323.091057825085272,"628292543",147.024838725193064,37.58308,55.81554
"679","12056884","POLYGON((37.5793771517424 55.7935991965105,37.5793379553883 55.7936001039216,37.5792996892083 55.7936086407263,37.5792638237502 55.7936244788602,37.5792317373034 55.7936470096724,37.5792046629322 55.7936753673167,37.5791836410893 55.7937084620246,37.5791","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000001597617133,6787303.34684,6195223.32732,0,0,0,0,n6463613199,69.632117736718172,n44476643,207.397922418956455,n6207905523,365.685432800333160,"19645324",81.001057279864440,37.58026,55.79387
